DATE,DATE_WEEK,DATE_MON,PGM_CODE,PGM_NAME,STIME,schedule_title,guestname,daily_corner,weekly_corner,dau_today,dau_pw,dau_wow,dau_yday,wau_today,wau_pw,mau_today,mau_pw,new_today,new_pw,new_wow,new_pct,react_today,react_pw,react_wow,react_pct,react_rate,react_rate_pw,react_rate_diff,churn_rate,churn_rate_pw,churn_diff,dau_1min,dau_10min,deep_rate,deep_rate_pw,deep_rate_diff,d1_ret,d1_ret_pw,d1_diff,d7_ret,d7_ret_pw,d7_diff,new_d1_ret,new_d1_ret_pw,new_d1_diff,new_d7_ret,new_d7_ret_pw,new_d7_diff,engage_rate,engage_rate_pw,engage_diff,habit_rate,habit_rate_pw,habit_diff,dau_week,dau_week_pw,dau_week_wow,new_week,new_week_pw,new_week_wow,new_week_pct,react_week,react_week_pw,react_week_wow,react_week_pct,react_rate_week,react_rate_week_pw,react_rate_week_diff,churn_week,churn_week_pw,churn_week_diff,wau_1min,wau_10min,deep_rate_week,deep_rate_week_pw,deep_rate_week_diff,w1_ret,w1_ret_pw,w1_diff,new_w1_ret,new_w1_ret_pw,new_w1_diff,engage_week,engage_week_pw,engage_week_diff,habit_week,habit_week_pw,habit_week_diff,dau_mon,dau_mon_pw,dau_mon_wow,new_mon,new_mon_pw,new_mon_wow,new_mon_pct,react_mon,react_mon_pw,react_mon_wow,react_mon_pct,react_rate_mon,react_rate_mon_pw,react_rate_mon_diff,churn_mon,churn_mon_pw,churn_mon_diff,mau_1min,mau_10min,deep_rate_mon,deep_rate_mon_pw,deep_rate_mon_diff,m1_ret,m1_ret_pw,m1_diff,new_m1_ret,new_m1_ret_pw,new_m1_diff,engage_mon,engage_mon_pw,engage_mon_diff,habit_mon,habit_mon_pw,habit_mon_diff,dau_week_avg,dau_mon_avg,wau_mon_avg
2026/03/11,2026/03/02,2026/02/01,F11,박소현의 러브게임,1800,,,,,30285,29754,1.8,30902,,,,,434,371,17.0,1.4,,,,,,,,,,,27001,22188,82.2,81.7,0.5,51.74,52.22,-0.5,49.2,48.13,1.1,17.38,17.19,0.2,8.63,10.97,-2.3,1.1,0.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,56.21,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,22732,23308,
2026/03/11,2026/03/02,2026/02/01,F12,웬디의 영스트리트,2000,,,,,14951,14684,1.8,15672,,,,,446,433,3.0,3.0,,,,,,,,,,,12065,9368,77.6,78.1,-0.5,39.44,40.26,-0.8,36.67,35.9,0.8,6.21,13.90,-7.7,4.85,7.64,-2.8,1.6,2.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,44.89,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,12310,12010,
2026/03/11,2026/03/02,2026/02/01,F13,배성재의 텐,2200,,,,,7375,7704,-4.3,7502,,,,,189,290,-34.8,2.6,,,,,,,,,,,6117,4893,80.0,78.1,1.9,38.88,38.32,0.6,32.28,32.86,-0.6,9.46,12.14,-2.7,3.45,2.48,1.0,0.6,0.8,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,40.53,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6561,6461,
2026/03/11,2026/03/02,2026/02/01,G00,,,,,,,27253,26672,2.2,26692,,,,,964,974,-1.0,3.5,,,,,,,,,,,17445,14235,81.6,82.0,-0.4,49.38,50.18,-0.8,45.58,44.6,1.0,10.52,14.04,-3.5,5.44,3.38,2.1,0.1,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,49.12,,,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,22814,23634,
2026/03/11,2026/03/02,2026/02/01,L00,,,,,,,110871,108456,2.2,106967,,,,,2770,2294,20.7,2.5,,,,,,,,,,,71795,60916,84.8,84.9,-0.1,63.79,63.87,-0.1,59.78,58.99,0.8,21.45,24.00,-2.6,11.55,8.05,3.5,1.5,1.7,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,66.07,,,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,91072,92011,
2026/03/11,2026/03/02,2026/02/01,L01,YESTERDAY 20,0000,,,,,5712,5755,-0.7,5877,,,,,105,87,20.7,1.8,,,,,,,,,,,4284,3506,81.8,81.7,0.1,40.21,40.14,0.1,35.62,35.6,0.0,10.28,6.14,4.1,3.45,3.57,-0.1,1.4,1.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,45.85,,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,5591,5671,
2026/03/11,2026/03/02,2026/02/01,L02,Love20(재),0200,,,,,3673,3559,3.2,3622,,,,,57,54,5.6,1.6,,,,,,,,,,,3097,2694,87.0,86.6,0.4,42.52,40.02,2.5,35.01,33.45,1.6,8.22,1.82,6.4,7.41,0.57,6.8,0.6,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,43.82,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,3492,3609,
2026/03/11,2026/03/02,2026/02/01,L03,OLDIES 20(재),0400,,,,,8170,8049,1.5,8133,,,,,105,71,47.9,1.3,,,,,,,,,,,5594,3663,65.5,64.5,1.0,50.23,48.19,2.0,45.73,44.56,1.2,19.54,17.14,2.4,8.45,1.65,6.8,0.2,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,52.55,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6627,6655,
2026/03/11,2026/03/02,2026/02/01,L04,,,,,,,0,0,,0,,,,,0,0,,,,,,,,,,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,
2026/03/11,2026/03/02,2026/02/01,L05,고현준의 뉴스 브리핑,0600,,,,,20493,20055,2.2,20474,,,,,122,95,28.4,0.6,,,,,,,,,,,17358,14724,84.8,84.5,0.3,68.31,66.63,1.7,63.96,63.98,0.0,28.48,26.27,2.2,20.00,6.50,13.5,0.4,0.6,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,66.49,,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,12668,12113,
2026/03/11,2026/03/02,2026/02/01,L06,김태현의 정치쇼,0700,,,,,39157,38534,1.6,26561,,,,,427,329,29.8,1.1,,,,,,,,,,,24611,18674,75.9,75.5,0.4,65.11,57.99,7.1,55.24,54.87,0.4,32.76,21.93,10.8,11.25,9.27,2.0,0.4,0.7,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,62.89,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,24493,23871,
2026/03/11,2026/03/02,2026/02/01,L07,이숙영의 러브FM,0900,,,,,25823,25131,2.8,25540,,,,,333,236,41.1,1.3,,,,,,,,,,,19353,15412,79.6,80.4,-0.8,51.85,51.25,0.6,49.36,47.54,1.8,18.33,14.92,3.4,8.47,4.95,3.5,1.1,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,54.53,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,17009,16453,
2026/03/11,2026/03/02,2026/02/01,L08,박연미의 목돈연구소,1100,,,,,17801,17472,1.9,17642,,,,,230,197,16.8,1.3,,,,,,,,,,,14678,12357,84.2,85.2,-1.0,50.63,50.23,0.4,47.88,47.4,0.5,15.30,11.11,4.2,7.11,4.68,2.4,0.7,0.9,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,50.63,,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,14561,14651,
2026/03/11,2026/03/02,2026/02/01,L09,유민상의 배고픈 라디오,1200,,,,,22212,21449,3.6,22159,,,,,446,316,41.1,2.0,,,,,,,,,,,15532,11745,75.6,76.8,-1.2,44.17,44.43,-0.3,41.66,39.97,1.7,13.52,11.30,2.2,4.11,3.94,0.2,2.3,2.8,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,49.10,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,18186,18511,
2026/03/11,2026/03/02,2026/02/01,L10,그대의 오후 정엽입니다,1400,,,,,19567,19156,2.1,21192,,,,,539,411,31.1,2.8,,,,,,,,,,,11868,9175,77.3,78.2,-0.9,35.75,38.75,-3.0,35.44,34.86,0.6,5.13,10.32,-5.2,5.35,4.66,0.7,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,45.05,,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,16603,16909,
2026/03/11,2026/03/02,2026/02/01,L11,인생은 오디션,1600,,,,,11087,11102,-0.1,11283,,,,,253,190,33.2,2.3,,,,,,,,,,,7498,5811,77.5,77.2,0.3,36.51,38.49,-2.0,34.41,34.28,0.1,10.92,13.21,-2.3,2.11,4.97,-2.9,1.0,1.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,40.76,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,7260,6973,
2026/03/11,2026/03/02,2026/02/01,L12,6시 저녁바람 김창완입니다,1800,,,,,16275,16090,1.1,16579,,,,,298,252,18.3,1.8,,,,,,,,,,,10432,7507,72.0,71.9,0.1,37.46,38.27,-0.8,34.76,34.35,0.4,12.16,8.85,3.3,6.75,6.34,0.4,1.2,1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,46.70,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,12910,13043,
2026/03/11,2026/03/02,2026/02/01,L13,편상욱의 뉴스직격,1700,,,,,11109,10938,1.6,11382,,,,,209,147,42.2,1.9,,,,,,,,,,,6769,4708,69.6,69.8,-0.2,35.37,37.49,-2.1,33.42,33.58,-0.2,10.13,9.52,0.6,3.40,4.00,-0.6,0.6,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,41.55,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6987,6854,
2026/03/11,2026/03/02,2026/02/01,L14,김윤상의 뮤직투나잇,2000,,,,,10850,10771,0.7,11625,,,,,318,336,-5.4,2.9,,,,,,,,,,,7399,5346,72.3,72.5,-0.2,32.59,33.98,-1.4,30.14,30.74,-0.6,5.06,8.41,-3.4,3.57,3.92,-0.4,1.8,1.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,41.03,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,9354,9088,
2026/03/11,2026/03/02,2026/02/01,L15,음악이 흐르는 밤 박은경입니다,2200,,,,,9332,9443,-1.2,9607,,,,,222,269,-17.5,2.4,,,,,,,,,,,6777,5433,80.2,80.0,0.2,40.44,40.49,-0.1,35.71,36.56,-0.9,8.50,6.58,1.9,4.09,4.27,-0.2,1.6,1.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,45.00,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,8661,8673,
2026/03/11,2026/03/02,2026/02/01,M05,김선재의 책하고놀자,0600,,,,,0,0,,0,,,,,0,0,,,,,,,,,,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,37.68,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1716,2044,
2026/03/11,2026/03/02,2026/02/01,M07,최영주의 러브FM,0900,,,,,0,0,,0,,,,,0,0,,,,,,,,,,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,36.26,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,4837,5770,
2026/03/11,2026/03/02,2026/02/01,M10,DJ래피의 드라이브 뮤직,0700,,,,,0,0,,0,,,,,0,0,,,,,,,,,,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,38.86,,,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,4252,5219,
2026/03/11,2026/03/02,2026/02/01,M11,DJ래피의 드라이브 뮤직,1600,,,,,0,0,,0,,,,,0,0,,,,,,,,,,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,25.66,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,2983,3487,
2026/03/11,2026/03/02,2026/02/01,P00,,,,,,,8945,8349,7.1,8512,,,,,318,277,14.8,3.6,,,,,,,,,,,4609,3568,77.4,76.2,1.2,38.23,38.21,0.0,35.5,34.33,1.2,8.87,11.21,-2.3,3.25,3.17,0.1,0.2,0.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,38.12,,,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6930,7157,
2026/03/11,2026/03/02,2026/02/01,T00,,,,,,,194153,189723,2.3,189461,,,,,5186,4337,19.6,2.7,,,,,,,,,,,180039,165324,91.8,92.0,-0.2,72.85,73.36,-0.5,69.31,67.59,1.7,21.66,26.18,-4.5,12.96,7.78,5.2,2.2,2.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,70.33,,,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,155706,158740,
2026/03/12,2026/03/02,2026/02/01,F00,,,,,,,142705,138659,2.9,143223,,,,,3400,2945,15.4,2.4,,,,,,,,,,,126583,114037,90.1,90.8,-0.7,69.09,69.38,-0.3,65.59,64.74,0.9,21.82,22.27,-0.4,12.36,11.97,0.4,1.8,1.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,67.50,,,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,113207,115782,
2026/03/12,2026/03/02,2026/02/01,F01,딘딘의 뮤직하이,2300,,,,,7445,7178,3.7,7501,,,,,211,189,11.6,2.8,,,,,,,,,,,6231,5235,84.0,85.2,-1.2,42.73,41.45,1.3,36.92,35.46,1.5,15.67,6.83,8.8,5.29,2.46,2.8,1.2,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,42.88,,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6937,6825,
2026/03/12,2026/03/02,2026/02/01,F02,애프터 클럽,0100,,,,,3971,3997,-0.7,3972,,,,,77,93,-17.2,1.9,,,,,,,,,,,3188,2686,84.3,84.5,-0.2,43.23,41.8,1.4,35.48,33.68,1.8,5.88,5.33,0.5,1.08,1.87,-0.8,0.8,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,42.03,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,3876,3918,
2026/03/12,2026/03/02,2026/02/01,F03,파워 스테이션,0300,,,,,3369,3471,-2.9,3463,,,,,60,59,1.7,1.8,,,,,,,,,,,2850,2382,83.6,82.8,0.8,47.7,46.33,1.4,39.53,38.71,0.8,4.08,0.00,4.1,0.00,2.99,-3.0,0.5,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,43.08,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,3264,3274,
2026/03/12,2026/03/02,2026/02/01,F04,이인권의 펀펀투데이,0500,,,,,18266,18207,0.3,18308,,,,,172,144,19.4,0.9,,,,,,,,,,,15658,11740,75.0,74.9,0.1,63.4,63.12,0.3,57.91,57.68,0.2,26.23,28.57,-2.3,18.75,13.33,5.4,0.6,0.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,59.01,,,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,14021,13730,
2026/03/12,2026/03/02,2026/02/01,F05,김영철의 파워FM,0700,,,,,62258,62010,0.4,62564,,,,,599,528,13.4,1.0,,,,,,,,,,,56995,48557,85.2,85.7,-0.5,70.65,71.26,-0.6,66.35,66.99,-0.6,27.19,28.26,-1.1,14.58,14.39,0.2,1.5,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,67.19,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,44274,44951,
2026/03/12,2026/03/02,2026/02/01,F06,아름다운 이 아침 봉태규입니다,0900,,,,,42655,43039,-0.9,43069,,,,,513,483,6.2,1.2,,,,,,,,,,,38796,33936,87.5,86.7,0.8,61.21,62.36,-1.1,57.58,56.27,1.3,17.40,19.05,-1.7,10.97,10.06,0.9,1.0,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,61.09,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,35121,36195,
2026/03/12,2026/03/02,2026/02/01,F07,박하선의 씨네타운,1100,,,,,28960,28817,0.5,29553,,,,,332,285,16.5,1.1,,,,,,,,,,,26584,23271,87.5,88.5,-1.0,58.7,60.06,-1.4,56.5,54.7,1.8,15.34,16.55,-1.2,10.53,11.56,-1.0,0.3,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,55.94,,,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,23659,24790,
2026/03/12,2026/03/02,2026/02/01,F08,12시엔 주현영,1200,,,,,36385,36106,0.8,37697,,,,,526,537,-2.0,1.4,,,,,,,,,,,32040,27584,86.1,85.6,0.5,56.28,57.83,-1.5,54.32,53.11,1.2,12.25,16.02,-3.8,7.45,8.78,-1.3,0.8,0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,55.96,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,29112,30440,
2026/03/12,2026/03/02,2026/02/01,F09,두시탈출 컬투쇼,1400,,,,,46801,43506,7.6,45288,,,,,1060,744,42.5,2.3,,,,,,,,,,,42421,37129,87.5,90.2,-2.7,58.67,59.27,-0.6,56.56,54.32,2.2,13.07,17.00,-3.9,9.68,9.38,0.3,1.0,1.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,57.27,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,34634,36380,
2026/03/12,2026/03/02,2026/02/01,F10,황제파워,1600,,,,,40975,40312,1.6,41235,,,,,577,580,-0.5,1.4,,,,,,,,,,,37101,31767,85.6,86.0,-0.4,57.31,58.67,-1.4,54.92,54.06,0.9,14.49,17.18,-2.7,9.66,14.22,-4.6,1.4,1.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,57.50,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,31008,32530,
2026/03/12,2026/03/02,2026/02/01,F11,박소현의 러브게임,1800,,,,,29949,28922,3.6,30285,,,,,401,354,13.3,1.3,,,,,,,,,,,26822,22105,82.4,81.8,0.6,51.24,50.91,0.3,48.36,47.55,0.8,18.20,12.67,5.5,6.78,9.85,-3.1,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,56.21,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,22732,23308,
2026/03/12,2026/03/02,2026/02/01,F12,웬디의 영스트리트,2000,,,,,14442,13566,6.5,14951,,,,,347,276,25.7,2.4,,,,,,,,,,,11674,9121,78.1,77.3,0.8,39.09,37.54,1.6,36.41,33.51,2.9,13.90,6.24,7.7,5.07,4.75,0.3,0.9,1.1,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,44.89,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,12310,12010,
2026/03/12,2026/03/02,2026/02/01,F13,배성재의 텐,2200,,,,,7408,6978,6.2,7375,,,,,189,158,19.6,2.6,,,,,,,,,,,6189,4956,80.1,80.6,-0.5,38.85,36.49,2.4,34.05,31.58,2.5,16.40,5.17,11.2,3.80,1.79,2.0,0.8,0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,40.53,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6561,6461,
2026/03/12,2026/03/02,2026/02/01,G00,,,,,,,27306,26518,3.0,27253,,,,,919,857,7.2,3.4,,,,,,,,,,,17796,14453,81.2,81.9,-0.7,50.07,49.35,0.7,45.04,44.19,0.9,14.52,11.81,2.7,5.13,5.50,-0.4,0.1,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,49.12,,,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,22814,23634,
2026/03/12,2026/03/02,2026/02/01,L00,,,,,,,110475,108766,1.6,110871,,,,,2552,2338,9.2,2.3,,,,,,,,,,,71634,60708,84.7,85.1,-0.4,63.71,63.87,-0.2,59.23,59.42,-0.2,22.49,21.36,1.1,11.25,10.93,0.3,1.3,1.4,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,66.07,,,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,91072,92011,
2026/03/12,2026/03/02,2026/02/01,L01,YESTERDAY 20,0000,,,,,5696,5881,-3.1,5712,,,,,86,91,-5.5,1.5,,,,,,,,,,,4275,3452,80.7,80.1,0.6,42.03,42.35,-0.3,36.56,37.13,-0.6,8.57,5.75,2.8,1.10,2.06,-1.0,1.6,1.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,45.85,,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,5591,5671,
2026/03/12,2026/03/02,2026/02/01,L02,Love20(재),0200,,,,,3601,3699,-2.6,3673,,,,,51,51,0.0,1.4,,,,,,,,,,,3060,2685,87.7,87.4,0.3,42.31,43.5,-1.2,35.06,37.59,-2.5,10.53,5.56,5.0,1.96,0.00,2.0,0.6,0.8,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,43.82,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,3492,3609,
2026/03/12,2026/03/02,2026/02/01,L03,OLDIES 20(재),0400,,,,,8022,8021,0.0,8170,,,,,71,60,18.3,0.9,,,,,,,,,,,5498,3622,65.9,66.7,-0.8,49.73,49.91,-0.2,45.31,44.92,0.4,10.48,9.86,0.6,5.00,7.69,-2.7,0.2,0.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,52.55,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,6627,6655,
2026/03/12,2026/03/02,2026/02/01,L04,,,,,,,0,0,,0,,,,,0,0,,,,,,,,,,,,,0,0,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,
2026/03/12,2026/03/02,2026/02/01,L05,고현준의 뉴스 브리핑,0600,,,,,20318,20012,1.5,20493,,,,,128,88,45.5,0.6,,,,,,,,,,,17249,14582,84.5,85.1,-0.6,67.74,67.92,-0.2,63.75,64.27,-0.5,25.41,26.32,-0.9,12.50,14.43,-1.9,0.3,0.8,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,66.49,,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,12668,12113,
2026/03/12,2026/03/02,2026/02/01,L06,김태현의 정치쇼,0700,,,,,39457,39129,0.8,39157,,,,,433,375,15.5,1.1,,,,,,,,,,,24942,18803,75.4,75.7,-0.3,59.22,59.03,0.2,54.95,55.94,-1.0,20.84,20.36,0.5,13.60,9.02,4.6,0.6,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,62.89,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,24493,23871,
2026/03/12,2026/03/02,2026/02/01,L07,이숙영의 러브FM,0900,,,,,26118,26055,0.2,25823,,,,,367,299,22.7,1.4,,,,,,,,,,,19593,15425,78.7,79.5,-0.8,51.79,53,-1.2,48.12,47.97,0.1,14.41,16.95,-2.5,8.70,4.51,4.2,1.4,1.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,54.53,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,17009,16453,
2026/03/12,2026/03/02,2026/02/01,L08,박연미의 목돈연구소,1100,,,,,17516,17482,0.2,17801,,,,,222,192,15.6,1.3,,,,,,,,,,,14543,12314,84.7,85.4,-0.7,49.63,50.53,-0.9,47.3,46.55,0.8,13.48,6.60,6.9,8.85,4.84,4.0,0.7,0.9,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,50.63,,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,14561,14651,
2026/03/12,2026/03/02,2026/02/01,L09,유민상의 배고픈 라디오,1200,,,,,21544,21781,-1.1,22212,,,,,369,353,4.5,1.7,,,,,,,,,,,15222,11762,77.3,77.2,0.1,43.11,44.7,-1.6,40.44,40.98,-0.5,8.07,9.49,-1.4,5.38,3.44,1.9,0.8,0.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,49.10,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,18186,18511,
2026/03/12,2026/03/02,2026/02/01,L10,그대의 오후 정엽입니다,1400,,,,,20272,19376,4.6,19567,,,,,562,469,19.8,2.8,,,,,,,,,,,11871,9133,76.9,77.8,-0.9,38.15,39.08,-0.9,35.64,34.57,1.1,7.42,9.25,-1.8,4.69,3.09,1.6,0.8,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,45.05,,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,16603,16909,
2026/03/12,2026/03/02,2026/02/01,L11,인생은 오디션,1600,,,,,10869,11230,-3.2,11087,,,,,186,278,-33.1,1.7,,,,,,,,,,,7337,5775,78.7,78.3,0.4,37.03,38.14,-1.1,33.94,33.76,0.2,6.72,6.32,0.4,3.96,2.48,1.5,1.0,1.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,40.76,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,7260,6973,
2026/03/12,2026/03/02,2026/02/01,L12,6시 저녁바람 김창완입니다,1800,,,,,15818,15728,0.6,16275,,,,,270,253,6.7,1.7,,,,,,,,,,,10230,7329,71.6,72.0,-0.4,37.19,36.49,0.7,33.08,33.39,-0.3,13.42,10.71,2.7,5.14,5.11,0.0,1.2,1.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,46.70,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,12910,13043,
