DATE,DATE_WEEK,DATE_MON,PGM_CODE,PGM_NAME,STIME,program_title,guestname,daily_corner,weekly_corner,view_radio_yn,live_yn,dau,dau_prev,dau_chg,dau_d2,dau_r7,dau_r7_prev,dau_r7_chg,dau_r30,dau_r30_prev,dau_r30_chg,new,new_prev,new_chg,new_share,react,react_prev,react_chg,react_share,react_rate,react_rate_prev,react_rate_diff,churn_rate,churn_rate_prev,churn_rate_diff,dau_1min,dau_1min_prev,dau_1min_chg,dau_10min,dau_10min_prev,dau_10min_chg,real_rate,real_rate_prev,real_rate_diff,deep_rate,deep_rate_prev,deep_rate_diff,d1_ret,d1_ret_prev,d1_ret_diff,d7_ret,d7_ret_prev,d7_ret_diff,new_d1_ret,new_d1_ret_prev,new_d1_ret_diff,new_d7_ret,new_d7_ret_prev,new_d7_ret_diff,engage_rate,engage_rate_prev,engage_rate_diff,habit_rate,habit_rate_prev,habit_rate_diff,wau,wau_prev,wau_chg,new_week,new_week_prev,new_week_chg,new_week_share,react_week,react_week_prev,react_week_chg,react_week_share,react_rate_week,react_rate_week_prev,react_rate_week_diff,churn_rate_week,churn_rate_week_prev,churn_rate_week_diff,wau_1min,wau_1min_prev,wau_1min_chg,wau_10min,wau_10min_prev,wau_10min_chg,real_rate_week,real_rate_week_prev,real_rate_week_diff,deep_rate_week,deep_rate_week_prev,deep_rate_week_diff,w1_ret,w1_ret_prev,w1_ret_diff,new_w1_ret,new_w1_ret_prev,new_w1_ret_diff,engage_rate_week,engage_rate_week_prev,engage_rate_week_diff,habit_rate_week,habit_rate_week_prev,habit_rate_week_diff,mau,mau_prev,mau_chg,new_mon,new_mon_prev,new_mon_chg,new_mon_share,react_mon,react_mon_prev,react_mon_chg,react_mon_share,react_rate_mon,react_rate_mon_prev,react_rate_mon_diff,churn_rate_mon,churn_rate_mon_prev,churn_rate_mon_diff,mau_1min,mau_1min_prev,mau_1min_chg,mau_10min,mau_10min_prev,mau_10min_chg,real_rate_mon,real_rate_mon_prev,real_rate_mon_diff,deep_rate_mon,deep_rate_mon_prev,deep_rate_mon_diff,m1_ret,m1_ret_prev,m1_ret_diff,new_m1_ret,new_m1_ret_prev,new_m1_ret_diff,engage_rate_mon,engage_rate_mon_prev,engage_rate_mon_diff,habit_rate_mon,habit_rate_mon_prev,habit_rate_mon_diff
"2026/05/22","2026/05/11","2026/04/01",L12,"6시 저녁바람 김창완입니다",1800,"6시 저녁바람 김창완입니다",,,,N,"녹음",15509,15442,"0.4",15652,51002,52663,"-3.2",133136,134650,"-1.1",428,322,"32.9","2.8",2850,2591,"10.0","18.4","1.9","2.1","-0.2","24.8","25.6","-0.8",8832,8869,"-0.4",6313,6403,"-1.4","56.9","57.4","-0.5","71.5","72.2","-0.7","33.75","32.96","0.8","31.21","31.24","0.0","16.99","15.84","1.1","11.49","11.82","-0.3","1.7","1.7","0.0","3.9","4.2","-0.3",54068,51591,"4.8",2481,2102,"18.0","4.6",2861,2607,"9.7","5.3","3.4",0,"3.4","15.7","16.8","-1.1",29362,27983,"4.9",20889,19697,"6.1","54.3","54.2","0.1","71.1","70.4","0.7","48.78","46.63","2.1","5.66","4.29","1.4","2.3","2.2","0.1","1.2","1.5","-0.3",134170,131781,"1.8",13295,9419,"41.2","9.9",,,,,,,,,,,77887,77857,"0.0",52555,53225,"-1.3","58.1","59.1","-1.0","67.5","68.4","-0.9","52.80","68.42","-15.6","9.63","2.31","7.3","2.6","1.5","1.1","0.6","0.0","0.6"
"2026/05/22","2026/05/11","2026/04/01",L13,"편상욱의 뉴스직격",1700,"편상욱의 뉴스직격","김병채, 김종일, 김정현",,,Y,"생방송",10163,10400,"-2.3",10202,27803,29370,"-5.3",85684,87634,"-2.2",175,201,"-12.9","1.7",1367,1196,"14.3","13.5","1.4","1.5","-0.1","22.1","22.4","-0.3",5616,5676,"-1.1",3987,3985,"0.1","55.3","54.6","0.7","71.0","70.2","0.8","32.04","30.92","1.1","28.73","28.47","0.3","16.30","12.38","3.9","8.46","9.09","-0.6","1.2","1.2","0.0",0,0,"0.0",34010,32371,"5.1",1107,935,"18.4","3.3",872,814,"7.1","2.6","1.5",0,"1.5","13.2","14.8","-1.6",16654,15717,"6.0",11338,10517,"7.8","49.0","48.6","0.4","68.1","66.9","1.2","42.67","39.79","2.9","5.88","4.87","1.0","1.6","1.5","0.1","2.8","2.5","0.3",87121,83895,"3.8",5975,4218,"41.7","6.9",,,,,,,,,,,43530,44673,"-2.6",27157,28587,"-5.0","50.0","53.2","-3.2","62.4","64.0","-1.6","48.87","63.80","-14.9","6.78","1.05","5.7","1.7","0.8","0.9","0.6","0.0","0.6"
"2026/05/22","2026/05/11","2026/04/01",L14,"김윤상의 뮤직투나잇",2000,"김윤상의 뮤직투나잇",,,"미스터F의 위로법, 오늘의 일기",N,"녹음",9938,9751,"1.9",10113,36084,37696,"-4.3",104107,105776,"-1.6",334,278,"20.1","3.4",1613,1385,"16.5","16.2","1.3","1.4","-0.1","24.0","24.4","-0.4",6314,6285,"0.5",4586,4646,"-1.3","63.5","64.5","-1.0","72.6","73.9","-1.3","30.58","28.94","1.6","27.49","27.51","0.0","9.56","10.24","-0.7","5.04","5.92","-0.9","2.1","2.2","-0.1","2.7","2.0","0.7",38049,36894,"3.1",2302,2749,"-16.3","6.1",1501,1338,"12.2","3.9","2.1",0,"2.1","18.9","18.8","0.1",22073,21255,"3.8",15871,15227,"4.2","58.0","57.6","0.4","71.9","71.6","0.3","41.44","39.76","1.7","3.06","3.27","-0.2","2.9","3.1","-0.2","1.1","0.6","0.5",104869,105605,"-0.7",12286,9923,"23.8","11.7",,,,,,,,,,,59923,61803,"-3.0",40361,41842,"-3.5","57.1","58.5","-1.4","67.4","67.7","-0.3","45.76","62.25","-16.5","6.82","2.48","4.3","2.9","1.7","1.2","0.5","0.1","0.4"
"2026/05/22","2026/05/11","2026/04/01",L15,"음악이 흐르는 밤 박은경입니다",2200,"음악이 흐르는 밤, 박은경입니다",,,"당신의 문장들",N,"녹음",8456,8153,"3.7",8803,27996,29030,"-3.6",79249,83321,"-4.9",289,225,"28.4","3.4",1290,1191,"8.3","15.3","1.4","1.6","-0.2","18.7","19.5","-0.8",5861,5651,"3.7",4552,4451,"2.3","69.3","69.3","0.0","77.7","78.8","-1.1","35.54","32.98","2.6","31.50","31.97","-0.5","11.58","10.07","1.5","7.56","4.27","3.3","2.2","2.2","0.0","5.4","2.7","2.7",29153,28324,"2.9",1774,1690,"5.0","6.1",1252,1076,"16.4","4.3","2.3",0,"2.3","18.4","19.5","-1.1",18663,18262,"2.2",14301,13977,"2.3","64.0","64.5","-0.5","76.6","76.5","0.1","43.99","42.01","2.0","5.15","4.98","0.2","3.3","3.2","0.1","1.6","1.5","0.1",82673,81588,"1.3",9434,7702,"22.5","11.4",,,,,,,,,,,52915,49574,"6.7",38200,36097,"5.8","64.0","60.8","3.2","72.2","72.8","-0.6","47.03","62.80","-15.8","8.11","2.26","5.9","3.6","2.3","1.3","0.8","0.1","0.7"
"2026/05/22","2026/05/11","2026/04/01",M05,"김선재의 책하고놀자",0600,,,,,,,0,0,,0,12703,12206,"4.1",30967,29648,"4.4",0,0,,,0,0,,,"0.0","0.0","0.0",,,,0,0,,0,0,,,,,,,,0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,"0.0","0.0","0.0","0.0",8493,8310,"2.2",188,191,"-1.6","2.2",237,183,"29.5","2.8","1.0",0,"1.0","7.2","8.5","-1.3",5178,5108,"1.4",3783,3725,"1.6","61.0","61.5","-0.5","73.1","72.9","0.2","33.56","33.32","0.2","5.24","3.60","1.6","1.0","1.1","-0.1","0.0","0.0","0.0",30056,28566,"5.2",1249,705,"77.2","4.2",,,,,,,,,,,17844,17770,"0.4",12624,12460,"1.3","59.4","62.2","-2.8","70.7","70.1","0.6","45.18","59.43","-14.2","4.96","1.00","4.0","0.9","0.5","0.4","0.0","0.0","0.0"
"2026/05/22","2026/05/11","2026/04/01",M07,"최영주의 러브FM",0900,,,,,"",,0,0,,0,29608,30294,"-2.3",77508,78730,"-1.6",0,0,,,0,0,,,"0.0","0.0","0.0",,,,0,0,,0,0,,,,,,,,0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,"0.0","0.0","0.0","0.0",18734,19153,"-2.2",736,772,"-4.7","3.9",1237,965,"28.2","6.6","2.1",0,"2.1","12.9","13.3","-0.4",11330,11386,"-0.5",8464,8410,"0.6","60.5","59.4","1.1","74.7","73.9","0.8","29.81","28.86","0.9","5.05","4.29","0.8","2.1","2.6","-0.5","0.0","0.0","0.0",78396,81646,"-4.0",4215,2952,"42.8","5.4",,,,,,,,,,,45615,49914,"-8.6",32356,36427,"-11.2","58.2","61.1","-2.9","70.9","73.0","-2.1","45.92","60.28","-14.4","7.42","1.65","5.8","2.0","1.4","0.6","0.0","0.0","0.0"
"2026/05/22","2026/05/11","2026/04/01",M10,"DJ래피의 드라이브 뮤직",0700,,,,,,,0,0,,0,28375,27706,"2.4",68282,67914,"0.5",0,0,,,0,0,,,"0.0","0.0","0.0",,,,0,0,,0,0,,,,,,,,0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,"0.0","0.0","0.0","0.0",19106,18732,"2.0",573,572,"0.2","3.0",1057,804,"31.5","5.5","2.1",0,"2.1","10.2","11.3","-1.1",10724,10463,"2.5",8096,7968,"1.6","56.1","55.9","0.2","75.5","76.2","-0.7","34.85","34.22","0.6","5.94","4.14","1.8","2.4","2.3","0.1","0.0","0.0","0.0",68226,68681,"-0.7",3348,2299,"45.6","4.9",,,,,,,,,,,37075,37715,"-1.7",26889,27154,"-1.0","54.3","54.9","-0.6","72.5","72.0","0.5","47.31","61.56","-14.2","8.35","2.71","5.6","2.0","1.5","0.5","0.0","0.0","0.0"
"2026/05/22","2026/05/11","2026/04/01",M11,"DJ래피의 드라이브 뮤직",1600,,,,,,,0,0,,0,18686,20061,"-6.9",55647,56376,"-1.3",0,0,,,0,0,,,"0.0","0.0","0.0",,,,0,0,,0,0,,,,,,,,0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,"0.0","0.0","0.0","0.0",11064,11984,"-7.7",659,694,"-5.0","6.0",550,386,"42.5","5.0","1.2",0,"1.2","15.7","15.4","0.3",5905,6127,"-3.6",4169,4383,"-4.9","53.4","51.1","2.3","70.6","71.5","-0.9","20.05","20.57","-0.5","3.60","3.25","0.4","3.2","3.0","0.2","0.0","0.0","0.0",55928,59731,"-6.4",3605,2767,"30.3","6.4",,,,,,,,,,,29635,32572,"-9.0",19904,22010,"-9.6","53.0","54.5","-1.5","67.2","67.6","-0.4","36.59","49.30","-12.7","4.26","0.65","3.6","2.1","1.4","0.7","0.0","0.0","0.0"
"2026/05/22","2026/05/11","2026/04/01",P00,,,,,,,,,8138,8178,"-0.5",8007,26245,27750,"-5.4",80782,85344,"-5.3",248,236,"5.1","3.0",1319,1146,"15.1","16.2","1.4","1.5","-0.1","25.0","26.1","-1.1",4010,3991,"0.5",2990,3034,"-1.5","49.3","48.8","0.5","74.6","76.0","-1.4","35.77","35.14","0.6","32.42","33.10","-0.7","9.68","7.20","2.5","4.24","4.78","-0.5","0.8","0.7","0.1","0.0","0.0","0.0",28823,27218,"5.9",1990,1703,"16.9","6.9",1379,1399,"-1.4","4.8","2.4",0,"2.4","17.2","18.8","-1.6",12022,11860,"1.4",8808,8693,"1.3","41.7","43.6","-1.9","73.3","73.3","0.0","39.79","38.04","1.8","2.52","1.95","0.6","1.4","1.3","0.1","0.0","0.0","0.0",83670,84878,"-1.4",9404,7870,"19.5","11.2",,,,,,,,,,,33250,34493,"-3.6",22734,23643,"-3.8","39.7","40.6","-0.9","68.4","68.5","-0.1","41.85","57.24","-15.4","9.14","1.95","7.2","1.5","0.6","0.9","0.4","0.0","0.4"
"2026/05/22","2026/05/11","2026/04/01",T00,,,,,,,,,179522,182956,"-1.9",179816,340799,350653,"-2.8",630251,637300,"-1.1",5583,5960,"-6.3","3.1",44911,42972,"4.5","25.0","6.6","9.2","-2.6","28.7","29.2","-0.5",165130,167337,"-1.3",152014,153492,"-1.0","92.0","91.5","0.5","92.1","91.7","0.4","70.98","70.52","0.5","66.57","67.95","-1.4","27.32","27.22","0.1","18.02","19.11","-1.1","2.5","2.6","-0.1","7.0","7.6","-0.6",353112,343080,"2.9",35424,31036,"14.1","10.0",79205,76751,"3.2","22.4","26.8",0,"26.8","27.6","30.2","-2.6",312270,306910,"1.7",283779,279644,"1.5","88.4","89.5","-1.1","90.9","91.1","-0.2","72.36","69.84","2.5","9.09","7.99","1.1","4.8","4.5","0.3","3.2","3.5","-0.3",637159,642740,"-0.9",151579,127759,"18.6","23.8",,,,,,,,,,,540700,547853,"-1.3",476392,484155,"-1.6","84.9","85.2","-0.3","88.1","88.4","-0.3","65.51","81.68","-16.2","20.11","5.54","14.6","6.9","5.0","1.9","3.1","0.4","2.7"
"2026/05/23","2026/05/11","2026/04/01",F00,,,,,,,,,82726,82636,"0.1",131220,267646,276468,"-3.2",517110,525976,"-1.7",3500,3341,"4.8","4.2",24576,23673,"3.8","29.7","4.9","5.1","-0.2","58.9","59.0","-0.1",69548,69639,"-0.1",61783,62047,"-0.4","84.1","84.3","-0.2","88.8","89.1","-0.3","35.98","35.72","0.3","47.79","47.85","-0.1","15.38","14.73","0.7","12.24","12.66","-0.4","1.5","1.6","-0.1","7.5","7.6","-0.1",277241,270840,"2.4",25162,22021,"14.3","9.1",52755,52013,"1.4","19.0","20.5",0,"20.5","25.5","28.2","-2.7",238410,234291,"1.8",214112,211511,"1.2","86.0","86.5","-0.5","89.8","90.3","-0.5","69.33","66.73","2.6","8.69","7.52","1.2","3.8","3.4","0.4","3.7","4.0","-0.3",526474,527402,"-0.2",109810,90724,"21.0","20.9",,,,,,,,,,,434379,437281,"-0.7",380784,384331,"-0.9","82.5","82.9","-0.4","87.7","87.9","-0.2","64.86","80.69","-15.8","19.51","4.22","15.3","5.5","4.3","1.2","3.0","0.3","2.7"
"2026/05/23","2026/05/11","2026/04/01",F01,"딘딘의 뮤직하이",2300,"딘딘의 뮤직하이",,"띵커바츄(1부), 사연과 신청곡","버디버디",N,"녹음",5732,5504,"4.1",6575,21912,21931,"-0.1",60814,62994,"-3.5",246,267,"-7.9","4.3",832,745,"11.7","14.5","1.2","1.3","-0.1","12.6","12.7","-0.1",4611,4426,"4.2",3833,3616,"6.0","80.4","80.4","0.0","83.1","81.7","1.4","32.49","31.90","0.6","31.47","29.79","1.7","15.47","14.63","0.8","11.24","6.52","4.7","1.3","1.6","-0.3","6.4","11.9","-5.5",22063,21723,"1.6",1778,1711,"3.9","8.1",449,433,"3.7","2.0","1.1",0,"1.1","18.0","18.7","-0.7",17123,16687,"2.6",14048,13734,"2.3","77.6","76.8","0.8","82.0","82.3","-0.3","44.11","42.40","1.7","6.66","6.55","0.1","2.2","1.9","0.3","3.7","3.6","0.1",62357,64552,"-3.4",8247,7041,"17.1","13.2",,,,,,,,,,,45463,48070,"-5.4",36396,38625,"-5.8","72.9","74.5","-1.6","80.1","80.4","-0.3","42.46","59.64","-17.2","6.93","0.88","6.1","2.2","1.7","0.5","1.8","0.1","1.7"
"2026/05/23","2026/05/11","2026/04/01",F02,"애프터 클럽",0100,"애프터클럽","DJ 구름",,"임헌일의 폴링 인 러브",N,"녹음",3838,3694,"3.9",3819,12223,12334,"-0.9",35226,35575,"-1.0",171,153,"11.8","4.5",212,215,"-1.4","5.5","0.6","0.6","0.0","30.5","29.7","0.8",3110,2954,"5.3",2639,2502,"5.5","81.0","80.0","1.0","84.9","84.7","0.2","38.57","37.84","0.7","35.38","35.37","0.0","20.33","21.49","-1.2","8.50","10.92","-2.4","1.1","1.2","-0.1","15.3","6.0","9.3",12337,12083,"2.1",872,895,"-2.6","7.1",337,293,"15.0","2.7","1.4",0,"1.4","17.5","17.8","-0.3",9588,9349,"2.6",8139,7926,"2.7","77.7","77.4","0.3","84.9","84.8","0.1","43.81","40.92","2.9","8.27","10.46","-2.2","1.4","1.5","-0.1","4.9","3.4","1.5",35376,36981,"-4.3",4242,3056,"38.8","12.0",,,,,,,,,,,25856,27114,"-4.6",21397,22428,"-4.6","73.1","73.3","-0.2","82.8","82.7","0.1","40.43","58.60","-18.2","4.61","0.64","4.0","1.7","1.0","0.7","1.7","0.0","1.7"
"2026/05/23","2026/05/11","2026/04/01",F03,"파워 스테이션",0300,"파워 스테이션 ",,,,N,"녹음",3308,3182,"4.0",3636,10206,10520,"-3.0",29160,29576,"-1.4",163,136,"19.9","4.9",243,190,"27.9","7.3","0.8","0.7","0.1","32.5","28.4","4.1",2648,2627,"0.8",2219,2222,"-0.1","80.0","82.6","-2.6","83.8","84.6","-0.8","36.88","38.02","-1.1","37.30","37.61","-0.3","9.61","21.62","-12.0","11.03","13.21","-2.2","0.6","0.5","0.1","20.2","17.0","3.2",10691,10267,"4.1",850,758,"12.1","8.0",257,222,"15.8","2.4","1.3",0,"1.3","15.9","15.4","0.5",8363,8157,"2.5",7100,6893,"3.0","78.2","79.4","-1.2","84.9","84.5","0.4","45.76","43.84","1.9","7.39","9.36","-2.0","0.8","0.8","0.0","4.7","3.6","1.1",29407,30312,"-3.0",3328,2200,"51.3","11.3",,,,,,,,,,,21802,22830,"-4.5",18040,18823,"-4.2","74.1","75.3","-1.2","82.7","82.4","0.3","41.31","59.80","-18.5","3.23","0.62","2.6","1.0","0.6","0.4","1.5","0.0","1.5"
"2026/05/23","2026/05/11","2026/04/01",F04,"이인권의 펀펀투데이",0500,"이인권의 펀펀투데이",,"사연과 신청곡(1부), 목동잉무새(1부), 상처엔 솔솔~잉데카솔(1부)","꼭꼭~ 선곡해~(2부), 쉿! 이거 비밀인데..(3부)",N,"녹음",11375,11468,"-0.8",18532,42577,42968,"-0.9",93581,91473,"2.3",245,221,"10.9","2.2",1443,1364,"5.8","12.7","1.5","1.6","-0.1","43.9","44.5","-0.6",9690,9804,"-1.2",7898,8012,"-1.4","85.2","85.5","-0.3","81.5","81.7","-0.2","28.59","28.56","0.0","40.90","41.90","-1.0","17.00","19.05","-2.1","14.03","11.97","2.1","0.7","0.5","0.2","15.6","11.9","3.7",43888,42014,"4.5",1378,1197,"15.1","3.1",1609,1484,"8.4","3.7","3.1",0,"3.1","10.6","11.1","-0.5",36281,34987,"3.7",28680,27634,"3.8","82.7","83.3","-0.6","79.0","79.0","0.0","61.32","58.99","2.3","12.45","10.56","1.9","1.5","1.6","-0.1","5.6","5.0","0.6",91832,89279,"2.9",6563,4664,"40.7","7.1",,,,,,,,,,,72421,70725,"2.4",55164,53519,"3.1","78.9","79.2","-0.3","76.2","75.7","0.5","56.93","74.33","-17.4","9.07","4.08","5.0","1.9","1.5","0.4","1.7","0.0","1.7"
"2026/05/23","2026/05/11","2026/04/01",F05,"김영철의 파워FM",0700,"김영철의 파워FM","이석무 / 박슬기","오늘의 표현, 피터의 진짜 영국식 영어, 영철본색, 영철이가 쏜다! 빵야빵야!!, Cheer up 쏭~, 무식탈출 영철쇼, 사연과 신청곡","내맘이야 넘버7, 스담스담",N,"녹음",25716,26021,"-1.2",57994,114352,115778,"-1.2",214656,220324,"-2.6",531,447,"18.8","2.1",4432,4226,"4.9","17.2","2.0","2.1","-0.1","57.9","58.6","-0.7",22562,22948,"-1.7",19018,19396,"-1.9","87.7","88.2","-0.5","84.3","84.5","-0.2","23.43","23.08","0.4","42.81","43.82","-1.0","11.85","10.78","1.1","15.21","15.30","-0.1","1.1","1.1","0.0","11.6","13.4","-1.8",117232,113912,"2.9",3767,3341,"12.8","3.2",9257,9290,"-0.4","7.9","8.7",0,"8.7","13.2","14.5","-1.3",104187,101288,"2.9",90293,88112,"2.5","88.9","88.9","0.0","86.7","87.0","-0.3","70.24","68.34","1.9","13.38","11.89","1.5","2.8","2.2","0.6","6.8","7.0","-0.2",218701,220061,"-0.6",19058,15015,"26.9","8.7",,,,,,,,,,,185522,187479,"-1.0",154322,156332,"-1.3","84.8","85.2","-0.4","83.2","83.4","-0.2","64.80","79.72","-14.9","15.48","3.52","12.0","4.4","3.3","1.1","2.7","0.1","2.6"
"2026/05/23","2026/05/11","2026/04/01",F06,"아름다운 이 아침 봉태규입니다",0900,"아름다운 이 아침, 봉태규입니다",,"사연과 신청곡(1~2부), 사연의제목을입력하세요(1부)","사연과 신청곡(1~2부), 해시태규 뮤직(3~4부)",N,"녹음",27166,27655,"-1.8",40388,95137,96969,"-1.9",209144,212589,"-1.6",657,575,"14.3","2.4",5351,5261,"1.7","19.7","2.5","2.7","-0.2","56.3","56.0","0.3",23728,24228,"-2.1",20250,20671,"-2.0","87.3","87.6","-0.3","85.3","85.3","0.0","26.34","26.82","-0.5","38.92","39.48","-0.6","14.32","14.03","0.3","17.22","17.91","-0.7","0.5","0.5","0.0","11.4","10.9","0.5",97976,98746,"-0.8",4033,3595,"12.2","4.1",7356,7263,"1.3","7.5","6.3",0,"6.3","14.3","15.8","-1.5",85246,86433,"-1.4",73920,75140,"-1.6","87.0","87.5","-0.5","86.7","86.9","-0.2","61.35","60.76","0.6","14.19","11.57","2.6","1.7","1.4","0.3","8.8","8.4","0.4",210611,218497,"-3.6",19722,15309,"28.8","9.4",,,,,,,,,,,176595,183117,"-3.6",150216,155244,"-3.2","83.8","83.8","0.0","85.1","84.8","0.3","60.29","76.73","-16.4","12.29","1.69","10.6","2.3","1.9","0.4","3.0","0.1","2.9"
"2026/05/23","2026/05/11","2026/04/01",F07,"박하선의 씨네타운",1100,"박하선의 씨네타운",,,"씬과 함께",N,"녹음",17003,17368,"-2.1",26727,65947,67746,"-2.7",157227,161531,"-2.7",448,435,"3.0","2.6",2943,2818,"4.4","17.3","1.8","1.9","-0.1","56.9","56.3","0.6",15076,15377,"-2.0",12575,12793,"-1.7","88.7","88.5","0.2","83.4","83.2","0.2","24.25","24.58","-0.3","36.10","35.75","0.4","16.25","17.14","-0.9","17.47","17.94","-0.5","0.8","0.9","-0.1","12.7","12.5","0.2",68075,69235,"-1.7",2907,2887,"0.7","4.3",3799,3791,"0.2","5.6","4.0",0,"4.0","13.9","14.7","-0.8",59144,60251,"-1.8",50263,51218,"-1.9","86.9","87.0","-0.1","85.0","85.0","0.0","56.76","56.41","0.4","15.17","13.17","2.0","0.9","0.9","0.0","10.1","8.7","1.4",158571,166013,"-4.5",14468,10397,"39.2","9.1",,,,,,,,,,,133231,139172,"-4.3",110457,115380,"-4.3","84.0","83.8","0.2","82.9","82.9","0.0","56.09","72.48","-16.4","10.50","1.05","9.5","1.3","1.0","0.3","3.4","0.1","3.3"
"2026/05/23","2026/05/11","2026/04/01",F08,"12시엔 주현영",1200,"12시엔 주현영","한희준(JUDE), 효진초이","별다뉴(4부), 시크릿 주주(1부), 사연과 신청곡","위캔드 &amp; 위캔두(1부), 퍼스널 뮤직 센터(2~3부)",N,"녹음",20866,20697,"0.8",33647,84802,87486,"-3.1",202606,205175,"-1.3",639,637,"0.3","3.1",4007,3762,"6.5","19.2","1.9","1.9","0.0","58.1","57.4","0.7",17630,17533,"0.6",14504,14452,"0.4","84.5","84.7","-0.2","82.3","82.4","-0.1","23.62","23.56","0.1","34.90","34.96","-0.1","13.48","13.57","-0.1","13.66","15.70","-2.0","0.5","0.5","0.0","10.9","11.1","-0.2",87919,86689,"1.4",4819,4085,"18.0","5.5",5916,5864,"0.9","6.7","4.8",0,"4.8","16.4","18.3","-1.9",73516,72934,"0.8",61026,60634,"0.6","83.6","84.1","-0.5","83.0","83.1","-0.1","56.54","54.04","2.5","13.17","10.01","3.2","1.2","1.2","0.0","7.4","7.5","-0.1",203405,211013,"-3.6",22773,17086,"33.3","11.2",,,,,,,,,,,165401,171951,"-3.8",133244,138922,"-4.1","81.3","81.5","-0.2","80.6","80.8","-0.2","56.38","73.17","-16.8","11.34","1.40","9.9","1.7","1.3","0.4","2.7","0.1","2.6"
"2026/05/23","2026/05/11","2026/04/01",F09,"두시탈출 컬투쇼",1400,"두시탈출 컬투쇼","김태현(딕펑스), 랄랄, 자두","모시는 사연, 사연과 신청곡","사랑의 컬센타(3~4부), 빽투더 컬투쇼(1~2부)",N,"녹음",24217,23541,"2.9",41275,102331,109058,"-6.2",243868,242480,"0.6",795,783,"1.5","3.3",5860,5332,"9.9","24.2","2.3","2.3","0.0","59.2","59.2","0.0",21680,21177,"2.4",18954,18520,"2.3","89.5","90.0","-0.5","87.4","87.5","-0.1","22.60","22.28","0.3","34.93","34.16","0.8","11.93","10.27","1.7","12.26","13.92","-1.7","0.4","0.5","-0.1","6.5","8.2","-1.7",109425,105990,"3.2",7901,5727,"38.0","7.2",11792,11723,"0.6","10.8","8.3",0,"8.3","19.5","24.2","-4.7",97278,95304,"2.1",85288,84204,"1.3","88.9","89.9","-1.0","87.7","88.4","-0.7","58.59","53.80","4.8","10.23","6.92","3.3","2.1","1.8","0.3","4.9","6.2","-1.3",243753,243807,"0.0",31905,24501,"30.2","13.1",,,,,,,,,,,213123,211745,"0.7",183112,183454,"-0.2","87.4","86.8","0.6","85.9","86.6","-0.7","58.79","75.04","-16.3","14.46","1.45","13.0","2.6","2.2","0.4","2.7","0.1","2.6"
"2026/05/23","2026/05/11","2026/04/01",F10,"황제파워",1600,"황제성의 황제파워",,,,N,"녹음",19443,18976,"2.5",37597,92076,94855,"-2.9",207361,210143,"-1.3",680,587,"15.8","3.5",4000,3784,"5.7","20.6","1.8","1.9","-0.1","54.6","54.2","0.4",17051,16589,"2.8",14341,13894,"3.2","87.7","87.4","0.3","84.1","83.8","0.3","21.07","20.83","0.2","33.98","31.05","2.9","12.89","11.87","1.0","13.63","10.75","2.9","1.3","1.3","0.0","11.8","12.2","-0.4",94964,94993,"0.0",4636,4262,"8.8","4.9",6553,6703,"-2.2","6.9","5.4",0,"5.4","15.6","18.4","-2.8",82825,82641,"0.2",70411,70500,"-0.1","87.2","87.0","0.2","85.0","85.3","-0.3","59.23","56.15","3.1","12.69","8.58","4.1","2.3","2.2","0.1","7.9","7.4","0.5",210777,210984,"-0.1",23020,17346,"32.7","10.9",,,,,,,,,,,177520,178817,"-0.7",147765,150177,"-1.6","84.2","84.8","-0.6","83.2","84.0","-0.8","59.61","74.77","-15.2","12.00","0.80","11.2","3.2","2.6","0.6","2.9","0.1","2.8"
"2026/05/23","2026/05/11","2026/04/01",F11,"박소현의 러브게임",1800,"박소현의 러브게임",,,"금주의 인기가요 톱텐",N,"녹음",13778,13827,"-0.4",26719,71680,73649,"-2.7",158938,164414,"-3.3",482,489,"-1.4","3.5",2652,2493,"6.4","19.2","1.5","1.6","-0.1","45.5","45.2","0.3",12016,11986,"0.3",9989,9927,"0.6","87.2","86.7","0.5","83.1","82.8","0.3","21.52","21.73","-0.2","32.15","32.87","-0.7","12.54","15.06","-2.5","10.22","11.08","-0.9","0.7","0.8","-0.1","11.3","10.2","1.1",73511,71573,"2.7",3570,3080,"15.9","4.9",4272,4139,"3.2","5.8","4.6",0,"4.6","14.4","15.7","-1.3",63668,62025,"2.6",53252,51802,"2.8","86.6","86.7","-0.1","83.6","83.5","0.1","58.50","56.22","2.3","10.91","8.67","2.2","1.7","1.6","0.1","5.7","5.1","0.6",162341,166988,"-2.8",16829,12870,"30.8","10.4",,,,,,,,,,,135174,139445,"-3.1",110975,114918,"-3.4","83.3","83.5","-0.2","82.1","82.4","-0.3","57.02","74.18","-17.2","10.37","1.21","9.2","2.5","1.8","0.7","2.3","0.1","2.2"
